"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN CONSUMPTION (tons)","NITROGEN SHARE IN NPK (Percent)","NITROGEN PER HA OF NCA (Kg per ha)","NITROGEN PER HA OF GCA (Kg per ha)","PHOSPHATE CONSUMPTION (tons)","PHOSPHATE SHARE IN NPK (Percent)","PHOSPHATE PER HA OF NCA (Kg per ha)","PHOSPHATE PER HA OF GCA (Kg per ha)","POTASH CONSUMPTION (tons)","POTASH SHARE IN NPK (Percent)","POTASH PER HA OF NCA (Kg per ha)","POTASH PER HA OF GCA (Kg per ha)","TOTAL CONSUMPTION (tons)","TOTAL PER HA OF NCA (Kg per ha)","TOTAL PER HA OF GCA (Kg per ha)"
"956","2006","2","Bihar","Lakhisarai","6534.0","74.87","95.39","69.16","1358.0","15.56","19.82","14.37","835.0","9.57","12.19","8.84","8727.0","127.4","92.38"
"956","2007","2","Bihar","Lakhisarai","4776.0","68.61","72.4","56.41","1416.0","20.34","21.47","16.73","769.0","11.05","11.66","9.08","6961.0","105.53","82.22"
"956","2008","2","Bihar","Lakhisarai","6863.0","60.83","110.45","76.18","3018.0","26.75","48.57","33.5","1401.0","12.42","22.55","15.55","11282.0","181.57","125.23"
"956","2009","2","Bihar","Lakhisarai","6897.0","65.47","126.41","84.39","2501.0","23.74","45.84","30.6","1136.0","10.78","20.82","13.9","10534.0","193.07","128.89"
"956","2010","2","Bihar","Lakhisarai","8773.0","63.52","161.31","110.41","3613.0","26.16","66.43","45.47","1426.0","10.32","26.22","17.95","13812.0","253.96","173.83"
"956","2011","2","Bihar","Lakhisarai","8291.0","67.86","114.15","79.58","2846.0","23.3","39.18","27.32","1080.0","8.84","14.87","10.37","12217.0","168.2","117.26"
"956","2012","2","Bihar","Lakhisarai","8145.0","75.2","110.92","81.26","2470.0","22.8","33.64","24.64","216.0","1.99","2.94","2.15","10831.0","147.5","108.05"
"956","2013","2","Bihar","Lakhisarai","7406.0","83.92","158.65","101.77","1197.0","13.56","25.64","16.45","222.0","2.52","4.76","3.05","8825.0","189.05","121.27"
"956","2014","2","Bihar","Lakhisarai","7549.0","75.99","181.35","112.96","1942.0","19.55","46.65","29.06","443.0","4.46","10.64","6.63","9934.0","238.65","148.65"
"956","2015","2","Bihar","Lakhisarai","7518.0","75.57","170.15","116.73","2178.0","21.89","49.29","33.82","252.0","2.53","5.7","3.91","9948.0","225.15","154.46"
"956","2016","2","Bihar","Lakhisarai","5668.0","78.89","110.88","79.45","1339.0","18.64","26.19","18.77","178.0","2.48","3.48","2.49","7185.0","140.56","100.71"
"956","2017","2","Bihar","Lakhisarai","6323.0","78.31","112.5","81.81","1418.0","17.56","25.23","18.35","333.0","4.12","5.92","4.31","8074.0","143.65","104.46"
"956","2018","2","Bihar","Lakhisarai","7377.0","80.76","118.57","81.03","1641.0","17.96","26.38","18.03","117.0","1.28","1.88","1.29","9135.0","146.82","100.35"
"956","2019","2","Bihar","Lakhisarai","6416.0","75.31","127.44","86.13","1902.0","22.33","37.78","25.53","201.0","2.36","3.99","2.7","8519.0","169.21","114.36"
"956","2020","2","Bihar","Lakhisarai","10310.0","73.7","220.5","150.49","3200.0","22.87","68.44","46.71","480.0","3.43","10.27","7.01","13990.0","299.21","204.2"
"957","1990","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","1991","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","1992","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","1993","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","1994","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","1995","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","1996","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","1997","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","1998","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","1999","15","Jharkhand","Pakund Pakur","800.0","61.54","13.89","13.25","500.0","38.46","8.66","8.26","-1.0","-1.0","-1.0","-1.0","1300.0","22.54","21.5"
"957","2000","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","2001","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","2002","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"957","2003","15","Jharkhand","Pakund Pakur","1112.0","53.54","22.1","20.51","750.0","36.11","14.9","13.83","215.0","10.35","4.27","3.97","2077.0","41.27","38.31"
"957","2004","15","Jharkhand","Pakund Pakur","1470.0","59.3","86.1","28.69","682.0","27.51","39.94","13.31","327.0","13.19","19.15","6.38","2479.0","145.19","48.37"
"957","2005","15","Jharkhand","Pakund Pakur","957.0","49.46","22.42","16.44","789.0","40.78","18.46","13.54","189.0","9.77","4.4","3.23","1935.0","45.29","33.21"
"957","2006","15","Jharkhand","Pakund Pakur","1766.0","89.69","35.32","30.92","171.0","8.68","3.4","2.98","32.0","1.63","0.62","0.54","1969.0","39.34","34.44"
"957","2007","15","Jharkhand","Pakund Pakur","122.0","81.88","2.37","2.07","27.0","18.12","0.51","0.44","-1.0","-1.0","-1.0","-1.0","149.0","2.86","2.5"
"957","2008","15","Jharkhand","Pakund Pakur","850.0","97.59","17.48","16.15","21.0","2.41","0.43","0.4","-1.0","-1.0","-1.0","-1.0","871.0","17.89","16.53"
"957","2009","15","Jharkhand","Pakund Pakur","926.0","95.07","25.44","24.05","48.0","4.93","1.29","1.22","-1.0","-1.0","-1.0","-1.0","974.0","26.71","25.24"
"957","2010","15","Jharkhand","Pakund Pakur","1264.0","85.87","36.75","32.99","208.0","14.13","6.05","5.43","-1.0","-1.0","-1.0","-1.0","1472.0","42.77","38.4"
"957","2011","15","Jharkhand","Pakund Pakur","952.0","92.25","23.06","21.73","73.0","7.07","1.77","1.67","7.0","0.68","0.15","0.14","1032.0","24.97","23.54"
"957","2012","15","Jharkhand","Pakund Pakur","1681.0","86.78","46.3","41.82","256.0","13.22","7.05","6.37","-1.0","-1.0","-1.0","-1.0","1937.0","53.32","48.17"
"957","2013","15","Jharkhand","Pakund Pakur","1639.0","82.03","54.7","46.87","319.0","15.97","10.65","9.12","40.0","2.0","1.3","1.12","1998.0","66.65","57.11"
"957","2014","15","Jharkhand","Pakund Pakur","937.0","98.63","26.47","23.45","13.0","1.37","0.37","0.33","-1.0","-1.0","-1.0","-1.0","950.0","26.8","23.75"
"957","2015","15","Jharkhand","Pakund Pakur","1532.0","78.6","34.53","28.32","384.0","19.7","8.66","7.1","33.0","1.69","0.72","0.59","1949.0","43.91","36.0"
"957","2016","15","Jharkhand","Pakund Pakur","2433.0","87.05","49.9","40.95","362.0","12.95","7.43","6.09","-1.0","-1.0","-1.0","-1.0","2795.0","57.31","47.02"
"957","2017","15","Jharkhand","Pakund Pakur","1888.0","50.59","42.05","19.89","1740.0","46.62","38.75","18.33","104.0","2.79","2.32","1.1","3732.0","83.11","39.31"
"957","2018","15","Jharkhand","Pakund Pakur","2254.0","85.74","82.64","45.89","366.0","13.92","13.42","7.45","9.0","0.34","0.33","0.18","2629.0","96.39","53.53"
"957","2019","15","Jharkhand","Pakund Pakur","2995.0","82.42","75.03","59.66","639.0","17.58","16.01","12.73","-1.0","-1.0","-1.0","-1.0","3634.0","91.02","72.37"
"957","2020","15","Jharkhand","Pakund Pakur","3930.0","64.53","97.7","82.6","1670.0","27.42","41.51","35.1","490.0","8.05","12.18","10.3","6090.0","151.39","128.01"
"958","1990","2","Bihar","Sheikapura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"958","1991","2","Bihar","Sheikapura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"958","1992","2","Bihar","Sheikapura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"958","1993","2","Bihar","Sheikapura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"958","1994","2","Bihar","Sheikapura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"958","1995","2","Bihar","Sheikapura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"958","1996","2","Bihar","Sheikapura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"958","1997","2","Bihar","Sheikapura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"958","1998","2","Bihar","Sheikapura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"958","1999","2","Bihar","Sheikapura","5700.0","77.03","140.47","96.57","1200.0","16.22","29.57","20.33","500.0","6.76","12.32","8.47","7400.0","182.36","125.37"
"958","2000","2","Bihar","Sheikapura","4228.0","87.5","107.42","77.94","587.0","12.15","14.91","10.82","17.0","0.35","0.43","0.31","4832.0","122.77","89.08"
"958","2001","2","Bihar","Sheikapura","4684.0","94.76","122.7","119.28","174.0","3.52","4.56","4.43","85.0","1.72","2.23","2.16","4943.0","129.48","125.87"
"958","2002","2","Bihar","Sheikapura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"958","2003","2","Bihar","Sheikapura","5283.0","82.9","117.04","84.2","839.0","13.2","18.59","13.37","253.0","4.0","5.6","4.03","6375.0","141.23","101.61"
"958","2004","2","Bihar","Sheikapura","6874.0","96.42","214.26","192.13","214.0","3.0","6.67","5.98","41.0","0.58","1.28","1.15","7129.0","222.21","199.26"
"958","2005","2","Bihar","Sheikapura","7682.0","93.42","217.61","138.44","435.0","5.29","12.32","7.84","106.0","1.29","3.0","1.91","8223.0","232.93","148.19"
"958","2006","2","Bihar","Sheikapura","6491.0","80.15","176.82","112.38","1336.0","16.5","36.39","23.13","272.0","3.36","7.41","4.71","8099.0","220.62","140.22"
"958","2007","2","Bihar","Sheikapura","6508.0","68.55","155.19","97.61","2292.0","24.14","54.65","34.38","694.0","7.31","16.55","10.41","9494.0","226.39","142.4"
"958","2008","2","Bihar","Sheikapura","7880.0","81.93","174.85","122.58","1214.0","12.62","26.94","18.88","524.0","5.45","11.63","8.15","9618.0","213.41","149.61"
"958","2009","2","Bihar","Sheikapura","5965.0","76.55","162.54","130.03","1333.0","17.11","36.32","29.06","494.0","6.34","13.46","10.77","7792.0","212.32","169.86"
"958","2010","2","Bihar","Sheikapura","8468.0","76.12","251.28","209.46","1864.0","16.76","55.31","46.11","792.0","7.12","23.5","19.59","11124.0","330.09","275.16"
"958","2011","2","Bihar","Sheikapura","9572.0","75.08","235.89","151.76","2432.0","19.08","59.93","38.56","745.0","5.84","18.36","11.81","12749.0","314.18","202.13"
"958","2012","2","Bihar","Sheikapura","10845.0","80.79","266.91","203.34","2135.0","15.9","52.55","40.03","444.0","3.31","10.93","8.32","13424.0","330.39","251.7"
"958","2013","2","Bihar","Sheikapura","11198.0","89.28","250.65","239.86","1166.0","9.3","26.1","24.98","178.0","1.42","3.98","3.81","12542.0","280.73","268.65"
"958","2014","2","Bihar","Sheikapura","12769.0","86.91","266.67","206.93","1702.0","11.58","35.54","27.58","221.0","1.5","4.62","3.58","14692.0","306.82","238.09"
"958","2015","2","Bihar","Sheikapura","13537.0","82.95","311.94","236.53","2558.0","15.67","58.95","44.7","225.0","1.38","5.18","3.93","16320.0","376.07","285.16"
"958","2016","2","Bihar","Sheikapura","9245.0","82.67","215.03","168.99","1878.0","16.79","43.68","34.33","60.0","0.54","1.4","1.1","11183.0","260.1","204.41"
"958","2017","2","Bihar","Sheikapura","10037.0","77.43","213.49","165.49","2576.0","19.87","54.79","42.47","350.0","2.7","7.44","5.77","12963.0","275.73","213.73"
"958","2018","2","Bihar","Sheikapura","10948.0","75.26","248.63","195.8","3216.0","22.11","73.04","57.52","383.0","2.63","8.7","6.85","14547.0","330.37","260.17"
"958","2019","2","Bihar","Sheikapura","8788.0","78.4","204.39","167.3","2169.0","19.35","50.45","41.29","252.0","2.25","5.86","4.8","11209.0","260.69","213.4"
"958","2020","2","Bihar","Sheikapura","10070.0","74.98","222.63","179.01","3060.0","22.78","67.65","54.4","300.0","2.23","6.63","5.33","13430.0","296.91","238.74"
"960","1990","2","Bihar","Sheohar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"960","1991","2","Bihar","Sheohar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"960","1992","2","Bihar","Sheohar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"960","1993","2","Bihar","Sheohar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"960","1994","2","Bihar","Sheohar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"960","1995","2","Bihar","Sheohar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"960","1996","2","Bihar","Sheohar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"960","1997","2","Bihar","Sheohar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"960","1998","2","Bihar","Sheohar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"960","1999","2","Bihar","Sheohar","2300.0","82.14","82.04","51.41","300.0","10.71","10.66","6.68","200.0","7.14","7.13","4.47","2800.0","99.84","62.56"
"960","2000","2","Bihar","Sheohar","18692.0","84.5","749.9","524.38","2709.0","12.25","108.68","76.0","719.0","3.25","28.85","20.17","22120.0","887.43","620.55"
"960","2001","2","Bihar","Sheohar","1897.0","82.59","73.76","36.62","309.0","13.45","12.01","5.96","91.0","3.96","3.54","1.76","2297.0","89.31","44.34"
"960","2002","2","Bihar","Sheohar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"960","2003","2","Bihar","Sheohar","108.0","100.0","4.08","2.48","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","108.0","4.08","2.48"
"960","2004","2","Bihar","Sheohar","588.0","100.0","23.01","14.67","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","588.0","22.93","14.62"
"960","2005","2","Bihar","Sheohar","520.0","100.0","19.81","11.66","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","520.0","19.74","11.61"
"960","2006","2","Bihar","Sheohar","2161.0","79.01","81.64","47.88","372.0","13.6","14.02","8.22","202.0","7.39","7.59","4.45","2735.0","103.25","60.56"
"960","2007","2","Bihar","Sheohar","20125.0","80.27","739.94","430.51","3969.0","15.83","145.93","84.9","977.0","3.9","35.92","20.9","25071.0","921.8","536.31"
"960","2008","2","Bihar","Sheohar","2574.0","53.89","113.61","66.53","1045.0","21.88","46.12","27.01","1157.0","24.23","51.07","29.9","4776.0","210.81","123.44"
"960","2009","2","Bihar","Sheohar","2393.0","64.04","107.98","58.09","888.0","23.76","40.07","21.56","456.0","12.2","20.58","11.07","3737.0","168.63","90.71"
"960","2010","2","Bihar","Sheohar","3582.0","66.73","144.44","65.44","1174.0","21.87","47.34","21.45","612.0","11.4","24.68","11.18","5368.0","216.45","98.07"
"960","2011","2","Bihar","Sheohar","3771.0","65.9","150.91","65.97","1257.0","21.97","50.3","21.99","694.0","12.13","27.77","12.14","5722.0","228.99","100.1"
"960","2012","2","Bihar","Sheohar","4334.0","77.42","163.63","87.08","1008.0","18.01","38.06","20.25","256.0","4.57","9.67","5.14","5598.0","211.35","112.48"
"960","2013","2","Bihar","Sheohar","3192.0","80.91","124.95","68.63","574.0","14.55","22.47","12.34","179.0","4.54","7.01","3.85","3945.0","154.43","84.82"
"960","2014","2","Bihar","Sheohar","3985.0","80.52","150.63","81.46","671.0","13.56","25.36","13.72","293.0","5.92","11.07","5.99","4949.0","187.07","101.16"
"960","2015","2","Bihar","Sheohar","5829.0","81.79","259.64","130.39","1024.0","14.37","45.61","22.91","274.0","3.84","12.2","6.13","7127.0","317.46","159.43"
"960","2016","2","Bihar","Sheohar","3771.0","77.35","162.99","83.07","756.0","15.51","32.67","16.65","348.0","7.14","15.04","7.67","4875.0","210.7","107.39"
"960","2017","2","Bihar","Sheohar","4506.0","72.9","192.78","98.75","1170.0","18.93","50.06","25.64","505.0","8.17","21.61","11.07","6181.0","264.44","135.46"
"960","2018","2","Bihar","Sheohar","4804.0","71.31","205.69","107.64","1503.0","22.31","64.35","33.68","430.0","6.38","18.41","9.63","6737.0","288.45","150.95"
"960","2019","2","Bihar","Sheohar","4494.0","75.82","192.64","100.78","1113.0","18.78","47.71","24.96","320.0","5.4","13.72","7.18","5927.0","254.06","132.91"
"960","2020","2","Bihar","Sheohar","5120.0","72.32","218.53","115.21","1510.0","21.33","64.45","33.98","450.0","6.36","19.21","10.13","7080.0","302.19","159.32"
"961","1990","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","1991","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","1992","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","1993","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","1994","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","1995","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","1996","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","1997","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","1998","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","1999","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","2000","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","2001","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","2002","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","2003","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","2004","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","2005","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","2006","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","2007","2","Bihar","Arwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"961","2008","2","Bihar","Arwal","5613.0","63.44","134.5","103.95","2500.0","28.25","59.91","46.3","735.0","8.31","17.61","13.61","8848.0","212.02","163.85"
"961","2009","2","Bihar","Arwal","5017.0","65.83","138.6","110.88","2255.0","29.59","62.3","49.84","349.0","4.58","9.64","7.71","7621.0","210.54","168.43"
"961","2010","2","Bihar","Arwal","6934.0","68.11","181.53","150.56","2506.0","24.62","65.61","54.41","740.0","7.27","19.37","16.07","10180.0","266.51","221.04"
"961","2011","2","Bihar","Arwal","8195.0","81.66","194.57","186.28","1605.0","15.99","38.11","36.48","235.0","2.34","5.58","5.34","10035.0","238.26","228.1"
"961","2012","2","Bihar","Arwal","9843.0","83.1","233.61","212.81","1709.0","14.43","40.56","36.95","293.0","2.47","6.95","6.33","11845.0","281.13","256.09"
"961","2013","2","Bihar","Arwal","8825.0","92.44","209.38","186.13","622.0","6.52","14.76","13.12","100.0","1.05","2.35","2.09","9547.0","226.49","201.34"
"961","2014","2","Bihar","Arwal","11595.0","84.9","281.59","248.6","1753.0","12.83","42.57","37.58","310.0","2.27","7.53","6.65","13658.0","331.69","292.83"
"961","2015","2","Bihar","Arwal","12886.0","84.17","311.23","274.92","2189.0","14.3","52.87","46.7","235.0","1.53","5.68","5.01","15310.0","369.77","326.64"
"961","2016","2","Bihar","Arwal","9604.0","86.77","226.51","146.12","1360.0","12.29","32.08","20.69","104.0","0.94","2.45","1.58","11068.0","261.04","168.39"
"961","2017","2","Bihar","Arwal","8959.0","80.72","205.0","137.87","1777.0","16.01","40.66","27.35","363.0","3.27","8.31","5.59","11099.0","253.97","170.81"
"961","2018","2","Bihar","Arwal","10542.0","86.79","241.14","170.47","1439.0","11.85","32.92","23.27","165.0","1.36","3.77","2.67","12146.0","277.83","196.41"
"961","2019","2","Bihar","Arwal","10505.0","84.81","332.57","253.73","1607.0","12.97","50.88","38.81","274.0","2.21","8.67","6.62","12386.0","392.12","299.16"
"961","2020","2","Bihar","Arwal","10730.0","82.16","413.74","335.57","2000.0","15.31","77.12","62.55","330.0","2.53","12.72","10.32","13060.0","503.59","408.44"
"962","1990","15","Jharkhand","Jamtara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
